timestamp,station_id,latitude,longitude,wind_direction,wind_speed,relative_humidity,precipitation,air_temperature
2024-04-22 19:15:00,S117,1.256,103.679,67,1.8,84.8,0,28.8
2024-04-22 19:15:00,S43,1.3399,103.8878,39,5.3,80.7,0,29.2
2024-04-22 19:15:00,S104,1.44387,103.78538,7,2.9,98.5,0,27.8
2024-04-22 19:19:00,S117,1.256,103.679,65,1.8,84.3,0,28.9
2024-04-22 19:19:00,S43,1.3399,103.8878,40,5.4,80.5,0,29.2
2024-04-22 19:19:00,S104,1.44387,103.78538,3,2.6,98.7,0,27.7
2024-04-22 19:24:00,S117,1.256,103.679,63,1.6,84.4,0,28.9
2024-04-22 19:24:00,S43,1.3399,103.8878,40,5.6,80.7,0,29.1
2024-04-22 19:24:00,S104,1.44387,103.78538,357,2.3,98.8,0,27.7
2024-04-22 19:25:00,S117,1.256,103.679,87,1.6,84.4,0,28.9
2024-04-22 19:25:00,S43,1.3399,103.8878,39,5.6,80.7,0,29.1
2024-04-22 19:25:00,S104,1.44387,103.78538,357,2.3,98.8,0,27.7
2024-04-22 19:25:00,S117,1.256,103.679,87,1.6,84.4,0,28.9
2024-04-22 19:25:00,S43,1.3399,103.8878,39,5.6,80.7,0,29.1
2024-04-22 19:25:00,S104,1.44387,103.78538,357,2.3,98.8,0,27.7
2024-04-22 19:29:00,S117,1.256,103.679,87,2.0,85.0,0,28.7
2024-04-22 19:29:00,S43,1.3399,103.8878,39,5.0,80.8,0,29.1
2024-04-22 19:29:00,S104,1.44387,103.78538,357,2.7,99.0,0,27.7
2024-04-22 19:34:00,S117,1.256,103.679,107,2.2,85.2,0,28.8
2024-04-22 19:34:00,S43,1.3399,103.8878,27,3.8,80.2,0,29.1
2024-04-22 19:34:00,S104,1.44387,103.78538,4,3.3,99.1,0,27.7
2024-04-22 19:35:00,S117,1.256,103.679,91,2.2,85.2,0,28.8
2024-04-22 19:35:00,S43,1.3399,103.8878,23,3.7,80.2,0,29.1
2024-04-22 19:35:00,S104,1.44387,103.78538,8,3.1,99.1,0,27.7
2024-04-22 19:35:00,S117,1.256,103.679,91,2.2,85.2,0,28.8
2024-04-22 19:35:00,S43,1.3399,103.8878,23,3.7,80.2,0,29.1
2024-04-22 19:35:00,S104,1.44387,103.78538,8,3.1,99.1,0,27.7
2024-04-22 19:39:00,S117,1.256,103.679,91,2.2,84.6,0,29.0
2024-04-22 19:39:00,S43,1.3399,103.8878,23,3.7,79.8,0,29.1
2024-04-22 19:39:00,S104,1.44387,103.78538,8,3.1,99.1,0,27.7
2024-04-22 19:44:00,S117,1.256,103.679,62,1.6,84.5,0,29.0
2024-04-22 19:44:00,S43,1.3399,103.8878,31,4.1,78.6,0,29.1
2024-04-22 19:44:00,S104,1.44387,103.78538,17,2.6,99.2,0,27.6
